day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,3200,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-53
-1,3200,BANANAS,4947,1,4946,22,,,4953,23,,,,,4950,-7.234375
-1,3300,BANANAS,4946,32,,,,,4953,32,,,,,4949.5,-5.74609375
-1,3300,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-61
-1,3400,BANANAS,4946,26,,,,,4953,26,,,,,4949.5,-7.6796875
-1,3400,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-61
-1,3500,BANANAS,4946,26,,,,,4953,26,,,,,4949.5,-10.10546875
-1,3500,PEARLS,9995,26,,,,,10005,26,,,,,10000,-61
-1,3600,PEARLS,9995,21,,,,,9998,4,10005,21,,,9996.5,-61
-1,3600,BANANAS,4947,21,,,,,4954,21,,,,,4950.5,-18.0859375
-1,3700,BANANAS,4947,24,,,,,4953,1,4954,23,,,4950,-18.02734375
-1,3700,PEARLS,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003,-61
-1,3800,BANANAS,4947,25,,,,,4952,10,4953,2,4954,23,4949.5,-17.51953125
-1,3800,PEARLS,9996,2,9995,23,,,10002,10,10004,2,10005,23,9999,-59
-1,3900,BANANAS,4948,1,4947,26,,,4953,1,4954,25,,,4950.5,22.515625
-1,3900,PEARLS,9998,1,9996,1,9995,25,10004,1,10005,25,,,10001,-63
-1,4000,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-63
-1,4000,BANANAS,4947,32,,,,,4953,2,4954,30,,,4950,23.390625
-1,4100,BANANAS,4946,29,,,,,4953,29,,,,,4949.5,35.03125
-1,4100,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,-63
-1,4200,BANANAS,4946,26,,,,,4951,4,4953,26,,,4948.5,35.53125
-1,4200,PEARLS,9996,2,9995,24,,,10002,4,10004,2,10005,24,9999,-63
-1,4300,BANANAS,4951,1,4946,22,,,4953,22,,,,,4952,51.8125
-1,4300,PEARLS,9995,22,,,,,9998,1,10000,6,10005,22,9996.5,-71
-1,4400,PEARLS,9995,30,,,,,10005,30,,,,,10000,-81
-1,4400,BANANAS,4946,30,,,,,4953,30,,,,,4949.5,45.40625
-1,4500,BANANAS,4946,28,,,,,4951,10,4953,29,,,4948.5,43.125
-1,4500,PEARLS,9996,1,9995,28,,,10002,10,10004,1,10005,28,9999,-81
-1,4600,BANANAS,4946,30,,,,,4951,10,4953,30,,,4948.5,38.984375
-1,4600,PEARLS,9996,1,9995,29,,,10002,10,10004,1,10005,29,9999,-81
-1,4700,BANANAS,4946,32,,,,,4952,2,4953,30,,,4949,48.203125
-1,4700,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-81
-1,4800,PEARLS,9998,6,9996,2,9995,22,10004,2,10005,22,,,10001,-81
-1,4800,BANANAS,4947,6,4946,24,,,4952,2,4953,22,,,4949.5,48.5
-1,4900,BANANAS,4946,22,,,,,4950,7,4952,22,,,4948,62.453125
-1,4900,PEARLS,9995,22,,,,,10002,7,10005,22,,,9998.5,-73
-1,5000,BANANAS,4947,5,4946,28,,,4953,30,,,,,4950,40.375
-1,5000,PEARLS,9998,3,9996,2,9995,28,10004,2,10005,28,,,10001,-73
-1,5100,BANANAS,4947,1,4946,30,,,4953,31,,,,,4950,32.90625
-1,5100,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-73
-1,5200,PEARLS,9998,9,9996,1,9995,26,10004,1,10005,26,,,10001,-73
-1,5200,BANANAS,4947,10,4946,26,,,4953,27,,,,,4950,38.4375
-1,5300,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-73
-1,5300,BANANAS,4952,1,4947,21,,,4953,1,4954,20,,,4952.5,26.46875
-1,5400,BANANAS,4947,21,,,,,4954,21,,,,,4950.5,13.125
-1,5400,PEARLS,9995,21,,,,,10005,21,,,,,10000,-73
-1,5500,BANANAS,4947,27,,,,,4954,27,,,,,4950.5,9.9375
-1,5500,PEARLS,9995,27,,,,,10005,27,,,,,10000,-73
-1,5600,BANANAS,4946,28,,,,,4953,28,,,,,4949.5,38.4375
-1,5600,PEARLS,9995,28,,,,,10005,28,,,,,10000,-73
-1,5700,PEARLS,9998,2,9995,27,,,10005,27,,,,,10001.5,-73
-1,5700,BANANAS,4948,1,4947,27,,,4954,27,,,,,4951,-6.3125
-1,5800,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-73
-1,5800,BANANAS,4947,31,,,,,4954,31,,,,,4950.5,-5.03125
-1,5900,BANANAS,4947,30,,,,,4954,30,,,,,4950.5,4.25
-1,5900,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,-73
-1,6000,PEARLS,9995,30,,,,,10005,30,,,,,10000,-73
-1,6000,BANANAS,4947,30,,,,,4954,30,,,,,4950.5,14.5625
-1,6100,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,-73
-1,6100,BANANAS,4947,25,,,,,4948,1,4954,25,,,4947.5,-3.84375
-1,6200,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,-73
-1,6200,BANANAS,4947,22,,,,,4954,22,,,,,4950.5,1.53125
-1,6300,BANANAS,4947,25,,,,,4954,25,,,,,4950.5,-11.34375
-1,6300,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,-73
-1,6400,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,-73
-1,6400,BANANAS,4948,1,4947,24,,,4954,25,,,,,4951,-17.5625
-1,6500,PEARLS,9996,1,9995,26,,,9998,1,10004,1,10005,26,9997,-73
-1,6500,BANANAS,4948,1,4947,26,,,4954,27,,,,,4951,-29.53125
-1,6600,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-75
-1,6600,BANANAS,4948,26,,,,,4955,26,,,,,4951.5,-53.8125
-1,6700,BANANAS,4948,20,,,,,4953,6,4955,20,,,4950.5,-40.34375
-1,6700,PEARLS,9995,20,,,,,10002,3,10005,20,,,9998.5,-61
-1,6800,BANANAS,4947,32,,,,,4954,32,,,,,4950.5,-0.5625
-1,6800,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-61
-1,6900,PEARLS,9996,1,9995,26,,,10002,5,10004,1,10005,26,9999,-59
-1,6900,BANANAS,4950,4,4947,27,,,4952,5,4954,27,,,4951,12.25
-1,7000,PEARLS,9998,2,9995,27,,,10005,27,,,,,10001.5,-59
-1,7000,BANANAS,4948,2,4947,27,,,4954,27,,,,,4951,7.96875
-1,7100,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-49
-1,7100,BANANAS,4947,30,,,,,4954,30,,,,,4950.5,3.8125
-1,7200,BANANAS,4948,5,4947,28,,,4954,28,,,,,4951,-7.21875
-1,7200,PEARLS,9998,5,9996,1,9995,27,10004,1,10005,27,,,10001,-49
-1,7300,PEARLS,10002,1,9996,2,9995,29,10004,2,10005,29,,,10003,-49
-1,7300,BANANAS,4947,31,,,,,4954,31,,,,,4950.5,6.34375
-1,7400,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-41
-1,7400,BANANAS,4947,22,,,,,4953,1,4954,22,,,4950,22.65625
-1,7500,PEARLS,9995,25,,,,,10002,10,10005,25,,,9998.5,-41
-1,7500,BANANAS,4947,25,,,,,4952,10,4953,25,,,4949.5,31.46875
-1,7600,BANANAS,4946,22,,,,,4953,22,,,,,4949.5,76.625
-1,7600,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-41
-1,7700,PEARLS,9995,22,,,,,10005,22,,,,,10000,-41
-1,7700,BANANAS,4945,22,,,,,4946,1,4952,22,,,4945.5,124.8125
-1,7800,PEARLS,9998,3,9996,1,9995,22,10004,1,10005,22,,,10001,-41
-1,7800,BANANAS,4947,3,4946,23,,,4952,1,4953,22,,,4949.5,84.75
-1,7900,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,-41
-1,7900,BANANAS,4946,1,4945,26,,,4952,27,,,,,4949,120.0625
-1,8000,BANANAS,4945,27,,,,,4952,27,,,,,4948.5,123.8125
-1,8000,PEARLS,9995,27,,,,,10005,27,,,,,10000,-41
-1,8100,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-41
-1,8100,BANANAS,4945,23,,,,,4952,23,,,,,4948.5,144.125
-1,8200,PEARLS,9995,23,,,,,10005,23,,,,,10000,-49
-1,8200,BANANAS,4948,4,4945,23,,,4952,23,,,,,4950,151.1875
-1,8300,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-49
-1,8300,BANANAS,4945,30,,,,,4952,30,,,,,4948.5,156.65625
-1,8400,BANANAS,4945,28,,,,,4951,28,,,,,4948,178.5
-1,8400,PEARLS,9995,28,,,,,10005,28,,,,,10000,-49
-1,8500,PEARLS,9998,10,9996,2,9995,29,10004,2,10005,29,,,10001,-49
-1,8500,BANANAS,4945,10,4944,31,,,4951,31,,,,,4948,218.15625
-1,8600,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-49
-1,8600,BANANAS,4944,22,,,,,4951,23,,,,,4947.5,222.8125
-1,8700,PEARLS,9998,10,9995,27,,,10005,27,,,,,10001.5,-49
-1,8700,BANANAS,4946,10,4945,27,,,4948,6,4952,27,,,4947,145.875
-1,8800,BANANAS,4945,25,,,,,4948,1,4952,25,,,4946.5,128.0625
-1,8800,PEARLS,9995,25,,,,,9998,1,10005,25,,,9996.5,-49
-1,8900,PEARLS,9998,9,9995,26,,,10005,26,,,,,10001.5,-51
-1,8900,BANANAS,4946,9,4945,26,,,4952,26,,,,,4949,146.15625
-1,9000,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,-51
-1,9000,BANANAS,4945,31,,,,,4952,31,,,,,4948.5,124
-1,9100,PEARLS,9998,3,9996,2,9995,27,10004,2,10005,27,,,10001,-51
-1,9100,BANANAS,4947,3,4946,29,,,4952,2,4953,27,,,4949.5,86.625
-1,9200,BANANAS,4951,1,4946,10,4945,27,4952,27,,,,,4951.5,113.125
-1,9200,PEARLS,9998,10,9995,27,,,10005,27,,,,,10001.5,-51
-1,9300,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-51
-1,9300,BANANAS,4946,1,4945,20,,,4952,21,,,,,4949,117.46875
-1,9400,PEARLS,9998,2,9996,2,9995,21,10004,2,10005,21,,,10001,-51
-1,9400,BANANAS,4947,2,4946,23,,,4952,23,,,,,4949.5,101.34375
-1,9500,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-51
-1,9500,BANANAS,4946,1,4945,30,,,4952,31,,,,,4949,109.09375
-1,9600,BANANAS,4945,31,,,,,4952,31,,,,,4948.5,122.40625
-1,9600,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-51
-1,9700,PEARLS,9995,22,,,,,10002,1,10005,22,,,9998.5,-51
-1,9700,BANANAS,4945,22,,,,,4950,1,4952,22,,,4947.5,102.8125
-1,9800,PEARLS,9995,26,,,,,10005,26,,,,,10000,-51
-1,9800,BANANAS,4945,26,,,,,4952,26,,,,,4948.5,107.65625
-1,9900,BANANAS,4945,25,,,,,4952,25,,,,,4948.5,117.5
-1,9900,PEARLS,9995,25,,,,,10005,25,,,,,10000,-51
-1,10000,BANANAS,4945,28,,,,,4952,28,,,,,4948.5,128.5
-1,10000,PEARLS,9995,28,,,,,10005,28,,,,,10000,-51
-1,10100,BANANAS,4946,1,4945,24,,,4950,3,4952,25,,,4948,118.03125
-1,10100,PEARLS,9996,1,9995,24,,,10002,3,10004,1,10005,24,9999,-51
-1,10200,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,-51
-1,10200,BANANAS,4946,28,,,,,4952,2,4953,26,,,4949,92.21875
-1,10300,PEARLS,9998,4,9995,27,,,10005,27,,,,,10001.5,-53
-1,10300,BANANAS,4946,5,4945,27,,,4948,1,4952,27,,,4947,108.65625
-1,10400,BANANAS,4946,29,,,,,4953,29,,,,,4949.5,69.375
-1,10400,PEARLS,10002,1,9996,1,9995,28,10004,1,10005,28,,,10003,-53
-1,10500,PEARLS,9998,4,9996,2,9995,29,10004,2,10005,29,,,10001,-51
-1,10500,BANANAS,4946,4,4945,31,,,4952,31,,,,,4949,151.53125
-1,10600,PEARLS,9996,2,9995,29,,,10000,4,10004,2,10005,29,9998,-51
-1,10600,BANANAS,4945,31,,,,,4952,31,,,,,4948.5,149.8125
-1,10700,PEARLS,9998,8,9995,28,,,10005,28,,,,,10001.5,-51
-1,10700,BANANAS,4946,8,4945,28,,,4952,28,,,,,4949,129.375
-1,10800,BANANAS,4947,5,4946,24,,,4953,24,,,,,4950,72.59375
-1,10800,PEARLS,9998,5,9996,2,9995,22,10004,2,10005,22,,,10001,-51
-1,10900,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-3
-1,10900,BANANAS,4947,1,4946,27,,,4953,28,,,,,4950,28.59375
-1,11000,PEARLS,9995,24,,,,,10002,7,10005,24,,,9998.5,-3
-1,11000,BANANAS,4946,24,,,,,4951,7,4953,24,,,4948.5,83.78125
-1,11100,PEARLS,9998,3,9995,21,,,10005,21,,,,,10001.5,-3
-1,11100,BANANAS,4947,3,4946,21,,,4953,21,,,,,4950,88.46875
-1,11200,BANANAS,4946,23,,,,,4951,7,4952,2,4953,21,4948.5,85.875
-1,11200,PEARLS,9996,2,9995,21,,,10002,7,10004,2,10005,21,9999,-17
-1,11300,BANANAS,4948,4,4945,22,,,4952,22,,,,,4950,127.4375
-1,11300,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,-17
-1,11400,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-17
-1,11400,BANANAS,4945,26,,,,,4951,1,4952,25,,,4948,168.3125
-1,11500,BANANAS,4945,1,4944,25,,,4949,9,4951,26,,,4947,188.65625
-1,11500,PEARLS,9996,1,9995,25,,,10002,7,10004,1,10005,25,9999,-17
-1,11600,BANANAS,4944,29,,,,,4949,2,4951,29,,,4946.5,209.21875
-1,11600,PEARLS,9996,2,9995,27,,,10002,2,10004,2,10005,27,9999,-17
-1,11700,BANANAS,4944,23,,,,,4951,23,,,,,4947.5,196.5625
-1,11700,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,-17
-1,11800,PEARLS,9998,10,9995,29,,,10000,5,10005,29,,,9999,-17
-1,11800,BANANAS,4950,1,4945,10,4944,29,4951,29,,,,,4950.5,192.5625
-1,11900,BANANAS,4944,32,,,,,4950,2,4951,30,,,4947,247.21875
-1,11900,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-17
-1,12000,BANANAS,4943,20,,,,,4950,20,,,,,4946.5,274.625
-1,12000,PEARLS,10002,1,9995,20,,,10005,20,,,,,10003.5,-17
-1,12100,BANANAS,4943,27,,,,,4949,2,4950,25,,,4946,330.84375
-1,12100,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,-15
-1,12200,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,-15
-1,12200,BANANAS,4943,30,,,,,4950,30,,,,,4946.5,289.5
-1,12300,BANANAS,4944,6,4943,29,,,4950,29,,,,,4947,306.1875
-1,12300,PEARLS,9998,6,9996,1,9995,28,10004,1,10005,28,,,10001,-15
-1,12400,BANANAS,4943,26,,,,,4950,26,,,,,4946.5,317.75
-1,12400,PEARLS,9995,26,,,,,10005,26,,,,,10000,-15
-1,12500,BANANAS,4943,19,,,,,4950,20,,,,,4946.5,314.21875
-1,12500,PEARLS,9995,20,,,,,10005,20,,,,,10000,-15
-1,12600,PEARLS,9995,22,,,,,10005,22,,,,,10000,-15
-1,12600,BANANAS,4943,22,,,,,4949,22,,,,,4946,331.84375
-1,12700,BANANAS,4943,22,,,,,4950,22,,,,,4946.5,291.03125
-1,12700,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-15
-1,12800,BANANAS,4943,22,,,,,4950,22,,,,,4946.5,277.8125
-1,12800,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-15
-1,12900,BANANAS,4944,29,,,,,4948,3,4950,29,,,4946,252.6875
-1,12900,PEARLS,9996,1,9995,28,,,10002,3,10004,1,10005,28,9999,-15
-1,13000,PEARLS,10002,1,9995,20,,,10005,20,,,,,10003.5,-15
-1,13000,BANANAS,4949,1,4943,20,,,4950,20,,,,,4949.5,261.5625
-1,13100,BANANAS,4944,26,,,,,4950,1,4951,25,,,4947,245.5
-1,13100,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-13
-1,13200,BANANAS,4944,4,4943,22,,,4950,22,,,,,4947,269.15625
-1,13200,PEARLS,9998,2,9995,22,,,10005,22,,,,,10001.5,-17
-1,13300,BANANAS,4944,24,,,,,4951,24,,,,,4947.5,247.71875
-1,13300,PEARLS,9995,24,,,,,10005,24,,,,,10000,-17
-1,13400,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-7
-1,13400,BANANAS,4944,32,,,,,4950,2,4951,30,,,4947,250.78125
-1,13500,BANANAS,4944,30,,,,,4951,30,,,,,4947.5,219.75
-1,13500,PEARLS,9995,30,,,,,10005,30,,,,,10000,-7
-1,13600,BANANAS,4944,24,,,,,4949,10,4951,25,,,4946.5,237.46875
-1,13600,PEARLS,9995,25,,,,,10002,10,10005,25,,,9998.5,-7
-1,13700,BANANAS,4944,21,,,,,4951,21,,,,,4947.5,233.375
-1,13700,PEARLS,9996,1,9995,20,,,9998,4,10004,1,10005,20,9997,-7
-1,13800,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-7
-1,13800,BANANAS,4943,22,,,,,4950,22,,,,,4946.5,316.40625
-1,13900,BANANAS,4943,2,4942,20,,,4949,22,,,,,4946,366.28125
-1,13900,PEARLS,9996,2,9995,20,,,10000,6,10004,2,10005,20,9998,-7
-1,14000,BANANAS,4947,2,4943,7,4942,27,4949,29,,,,,4948,365.53125
-1,14000,PEARLS,9998,5,9996,2,9995,27,10004,2,10005,27,,,10001,-7
-1,14100,BANANAS,4942,25,,,,,4949,25,,,,,4945.5,399.34375
-1,14100,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,-7
-1,14200,BANANAS,4942,20,,,,,4949,21,,,,,4945.5,401.40625
-1,14200,PEARLS,9995,21,,,,,10005,21,,,,,10000,-7
-1,14300,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,-7
-1,14300,BANANAS,4943,29,,,,,4949,2,4950,27,,,4946,338.03125
-1,14400,BANANAS,4942,30,,,,,4949,30,,,,,4945.5,373.34375
-1,14400,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-7
-1,14500,BANANAS,4943,24,,,,,4948,1,4950,24,,,4945.5,341.03125
-1,14500,PEARLS,9995,24,,,,,10002,1,10005,24,,,9998.5,-7
-1,14600,PEARLS,9996,2,9995,26,,,10000,2,10004,2,10005,26,9998,-7
-1,14600,BANANAS,4943,2,4942,26,,,4949,28,,,,,4946,369.34375
-1,14700,PEARLS,9995,30,,,,,10002,7,10005,30,,,9998.5,-7
-1,14700,BANANAS,4942,30,,,,,4947,7,4949,30,,,4944.5,371.90625
-1,14800,PEARLS,9995,28,,,,,10002,6,10005,28,,,9998.5,-7
-1,14800,BANANAS,4942,28,,,,,4947,6,4949,28,,,4944.5,357.25
-1,14900,BANANAS,4942,26,,,,,4949,26,,,,,4945.5,368.8125
-1,14900,PEARLS,10000,4,9995,26,,,10005,26,,,,,10002.5,-7
-1,15000,PEARLS,9998,1,9995,25,,,10005,25,,,,,10001.5,-7
-1,15000,BANANAS,4943,1,4942,25,,,4949,25,,,,,4946,389.0625
-1,15100,PEARLS,9995,22,,,,,10005,22,,,,,10000,-7
-1,15100,BANANAS,4942,22,,,,,4949,22,,,,,4945.5,357.375
-1,15200,PEARLS,9998,6,9995,27,,,10005,27,,,,,10001.5,-7
-1,15200,BANANAS,4944,5,4943,27,,,4950,27,,,,,4947,308.84375
-1,15300,BANANAS,4942,26,,,,,4947,1,4949,26,,,4944.5,355.78125
-1,15300,PEARLS,9995,26,,,,,10002,1,10005,26,,,9998.5,-7
-1,15400,PEARLS,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997,-5
-1,15400,BANANAS,4942,30,,,,,4949,30,,,,,4945.5,375.90625
-1,15500,PEARLS,10002,1,9996,2,9995,29,10004,2,10005,29,,,10003,-7
-1,15500,BANANAS,4943,2,4942,29,,,4949,31,,,,,4946,362.28125
-1,15600,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-7
-1,15600,BANANAS,4943,26,,,,,4950,26,,,,,4946.5,310.65625
-1,15700,PEARLS,10002,5,9996,1,9995,24,10004,1,10005,24,,,10003,3
-1,15700,BANANAS,4944,25,,,,,4949,1,4950,1,4951,24,4946.5,242.25
-1,15800,BANANAS,4949,1,4945,10,4944,22,4950,2,4951,20,,,4949.5,249.625
-1,15800,PEARLS,9998,10,9996,2,9995,20,10004,2,10005,20,,,10001,3
-1,15900,PEARLS,9996,2,9995,29,,,10000,6,10004,2,10005,29,9998,3
-1,15900,BANANAS,4944,31,,,,,4951,31,,,,,4947.5,211.375
-1,16000,PEARLS,9996,2,9995,27,,,10002,6,10004,2,10005,27,9999,3
-1,16000,BANANAS,4945,29,,,,,4950,6,4951,2,4952,27,4947.5,164.28125
-1,16100,PEARLS,9995,21,,,,,10000,2,10002,10,10005,21,9997.5,3
-1,16100,BANANAS,4944,21,,,,,4949,10,4951,21,,,4946.5,186.40625
-1,16200,BANANAS,4950,1,4944,24,,,4951,24,,,,,4950.5,187.15625
-1,16200,PEARLS,9995,24,,,,,9998,1,10005,24,,,9996.5,3
-1,16300,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,1
-1,16300,BANANAS,4944,23,,,,,4946,2,4951,23,,,4945,208.5
-1,16400,PEARLS,9996,2,9995,30,,,10002,3,10004,2,10005,30,9999,7
-1,16400,BANANAS,4945,2,4944,30,,,4949,4,4951,32,,,4947,182.46875
-1,16500,PEARLS,9996,2,9995,21,,,10002,7,10004,2,10005,21,9999,7
